,fonte,titulo1,titulo2,artista,letra
875,https://www.letras.mus.br/mc-livinho/retrato/,Retrato,Retrato,MC Livinho," 
E seu retrato eu guardei no meu celular
Eu vou embora, mas saiba que eu vou voltar
Agora não tô preparado pra amar
23 anos, na flor do esperma pra usar


Sabe, você faz bem pra mim
Tua presença me convém
Nós dois entrelaça
Juntos não tem pra ninguém

Só, no momento que eu tô
Impossível de negar
Prefiro terminar aqui
Do que você me ver trair

Grana pra juntar, pra te encontrar
Depois que eu fizer 30
Muito pra viver, várias pra eu comer
Lembra de nós dois na fita?

E seu retrato eu guardei no meu celular
Eu vou embora, mas saiba que eu vou voltar
Agora não tô preparado pra amar
23 anos, na flor do esperma pra usar

Grana pra juntar, pra te encontrar
Depois que eu fizer 30
Muito pra viver, várias pra eu comer
Lembra de nós dois na fita?

Eu vou embora, mas saiba que eu vou voltar
 "
876,https://www.letras.mus.br/mc-hariel-sp/e-fuga/,É Fuga,É Fuga,MC Hariel," 
Tá no toque do foguete, mó chave
A milhares por hora
Tira de giro e moto de bandido é Hornet ou Meiota


Fim de semana eu tô mais que maluco
Sem cap nas periferia
Louco de boldo e bem acompanhado, só de jet terapia

E se trombar com os coxa, hoje não tem brincadeira
É só paloso que pros recalcado dá dor de cabeça

Mas pelo regulamento de segunda à sexta-feira
Canto de lombada e corte no grau da ladeira
Canto de lombada e corte no grau da ladeira

E se eu tô no Peri de pião, é fuga
Na Marcone se eu tô mó chavão, é fuga
Sucupira ou então no Hebron, é fuga

As gatinha gritando acelera
Os polícia gritando derruba

Vila Albertina, se eu tô de pião, é fuga
Vila Aurora é minha criação e é fuga
Sucupira ou então no Hebron, fuga

As gatinha grita acelera
Os polícia gritando derruba
As gatinha gritando acelera
Os polícia gritando derruba

Tá no toque do foguete, mó chave
A milhares por hora
Tira de giro e moto de bandido é Hornet ou Meiota

Fim de semana eu tô mais que maluco
Sem cap nas periferia
Louco de boldo e bem acompanhado, só de jet terapia

E se trombar com os coxa, hoje não tem brincadeira
É só paloso que pros recalcado dá dor de cabeça

Mas pelo regulamento de segunda à sexta-feira
Canto de lombada e corte no grau da ladeira
Canto de lombada e corte no grau da ladeira

No Laiado se eu tô de pião, é fuga
No São Carlos se eu tô mó xhavão, é fuga
De rolê pela Vila Fundão, é fuga

As gatinha gritando acelera
Os polícia gritando derruba

Vila Albertina, se eu tô de pião, é fuga
Vila Aurora é minha criação e é fuga
Sucupira ou então no Hebron, fuga

As gatinha grita acelera
Os polícia gritando derruba
As gatinha gritando acelera
Os polícia gritando derruba
 "
877,https://www.letras.mus.br/mc-perla/oferta-agradavel-a-ti/,Oferta Agradável a Ti,Oferta Agradável a Ti,Perlla," 
A tua palavra escondi
Guardada no meu coração
Pra eu não pecar contra ti, Senhor
A tua palavra escondi


Minhas vestes no sangue lavei
E das tuas águas bebi
Pra ser uma oferta agradável a ti
Minha vida a ti consagrei

Meus dons e talentos são pra te servir
Meus dons preciosos são seus
Não vejo razão na minha vida sem Ti
Tu és meu Senhor e meu Deus
Assim como o fogo refina o ouro
Vem tua obra em mim completar
Até que o mundo possa ver
Tua glória em meu rosto brilhar
 "
878,https://www.letras.mus.br/omulu/meu-jeito-de-amar/,Meu Jeito de Amar,Meu Jeito de Amar,Omulu," 
Eu fui pro baile
Tava carente precisando de um amor
Chegando lá
Eu vi você e foi me dando um calor
Nesse clima quente
Eu te abracei e foi subindo um vapor
Ai que delícia
Fazendo assim


Vai descendo devagar
Não precisa se apressar
Se eu sentar, tu vai pirar
Eu rebolo gostoso, esse é meu jeito de amar
Vai descendo devagar
Não precisa se apressar
Se eu sentar, tu vai pirar
Eu rebolo gostoso, esse é meu jeito de amar

Com você, com você, com você
Com você, com você, com você

Eu fui pro baile
Tava carente precisando de um amor
Chegando lá
Eu vi você e foi me dando um calor
Nesse clima quente
Eu te abracei e foi subindo um vapor
Ai que delícia
Fazendo assim

Vai descendo devagar
Não precisa se apressar
Se eu sentar, tu vai pirar
Eu rebolo gostoso, esse é meu jeito de amar
Vai descendo devagar
Não precisa se apressar
Se eu sentar, tu vai pirar
Eu rebolo gostoso, esse é meu jeito de amar

Com você, com você, com você
Com você, com você
 "
879,https://www.letras.mus.br/mc-tati-zaqui/brinquedo-assassino/,Brinquedo Assassino,Brinquedo Assassino,Tati Zaqui," 
Se tu ficar com graça
Eu dou o meu jeitinho
Vai conhecer meu parça
Brinquedo assassino


Foi tu que vacilou comigo e
Chucky, vamo tacar o terror
Foi tu que vacilou comigo e
Chucky, vamo tacar o terror
Foi tu que vacilou comigo e
Chucky, vamo tacar o terror

Eu taco, eu taco, eu taco, eu taco
Eu vou tacar o terror
Eu taco, eu taco, eu taco, eu taco
Eu vou tacar o terror
Eu taco, eu taco, eu taco, eu taco
Eu vou tacar o terror
Eu vou tacar o terror
 "
880,https://www.letras.mus.br/bonde-do-tigrao/168653/,O Baile Todo,O Baile Todo,Bonde do Tigrão," 
Só as cachorras
As preparadas
As popozudas
O baile todo


Só as cachorras
As preparadas
As popozudas
O baile todo

Pula sai do chão
Esse o bonde do tigrao
Libera a energia
E vem pro meio do salão
O baile esta tomado
Eu quero ver você dançar
Ta tudo dominado
E o planeta vai gritar

Vou provar que sou tigrão
Vou te dar muita pressão
Quando vejo um popozão
Rebolando no salão
Não consigo respirar
Fico louco para pegar
Melhor tu se preparar
Que o tigrão vai te ensinar

Agora é ruim de tu fugir
Que o tigrão vai te engolir
Se tu corre por aqui
Eu te pego logo ali
Eu vou lutar até o fim
Vou trazer você pra mim
Eu te chamo bem assim

Só as cachorras
As preparadas
As popozudas
O baile todo

Só as cachorras
As preparadas
As popozudas
O baile todo
 "
881,https://www.letras.mus.br/mc-guime/ve-se-desposa-part-mc-cassiano/,Vê Se Desposa (part. MC Cassiano),Vê Se Desposa (part. MC Cassiano),MC Guimê," 
Ô, tá tão difícil eu falar de você
Depois de mó tempão me fez sofrer
E hoje eu tô na melhora, vem na bota
Vê se me erra, vê se desposa


Ô, tá tão difícil eu falar de você
Depois de mó tempão me fez sofrer
E hoje eu tô na melhora, vem na bota

Só tenho um recadinho pra te falar, tá bom?

Vê se desposa
 "
882,https://www.letras.mus.br/mc-lan/me-adota-baile-da-colombia/,Me Adota (Baile da Colômbia),Me Adota (Baile da Colômbia),MC Lan," 
Ei
Gostou?
Leva pra casa, me adota
Ei
Gostou?
Leva pra casa, me adota


Sentada na minha piroca
Quica na minha piroca
Rebola na minha piroca
Quica na minha piroca
Sentada na minha piroca
Quica na minha piroca
Rebola na minha piroca
Quica na minha piroca
 "
883,https://www.letras.mus.br/mc-fioti/voce-me-deixou/,Você Me Deixou,Você Me Deixou,MC Fioti," 
Vou abrir a porta pra você sair
Pode ir, já que tu quer ir
Mas fique ciente que assim que você sair
Sua melhor amiga vai vim cuidar de mim


Bem que eu tentei te dar valor
Mas você preferiu caô
Bem que eu tentei te dar amor
Mas tu preferiu caô

Foi nessas horas que a tua amiga
Aproveitou, veio e sentou
Foi nessas horas que a tua amiga
Aproveitou, veio e mamou

Foi nessas horas que a tua amiga
Aproveitou, veio e sentou (mamou)

Você me deixou, né?
Me abandonou, então tá!
Você me deixou, né?
Me abandonou, então tá!

Vou colar no Imperador que lá tem várias pra me dar
Vou colar na Zona Norte, vou comer todas de lá
Vou colar lá no Capão que lá tem várias pra me dar

Bem que eu tentei te dar valor
Mas você preferiu caô
Bem que eu tentei te dar amor
Mas tu preferiu caô

Foi nessas horas que a tua amiga
Aproveitou, veio e sentou
Foi nessas horas que a tua amiga
Aproveitou, veio e mamou

Foi nessas horas que a tua amiga
Aproveitou, veio e sentou

Você me deixou, né?
Me abandonou, então tá!
Você me deixou, né?
Me abandonou, então tá!

Vou colar no Imperador que lá tem várias pra me dar
Vou colar na Zona Norte, vou comer todas de lá
Vou colar lá no Capão que lá tem várias pra me dar

Bem que eu tentei te dar valor
Mas você preferiu caô
Bem que eu tentei te dar amor
Mas tu preferiu caô
 "
884,https://www.letras.mus.br/gorila-preto/1440389/,Tira leite,Tira leite,Gorila e Preto," 
Tira leite, tira leite
Bota ele no copo e toma igual sorvete
Tira leite, tira leite
Huuuuuuuum


Tira leite, tira leite
joga ele nos peito faz uma rampa de skate
Tira leite, tira leite
hum

Tira leite, tira leite
Faz de maionese e come com cachorro quente
Tira leite, tira leite
Huuuuuuuum

Tira leite, tira leite
Bota na escova e depois escova os dentes

Tira leite, tira leite
esfrega ele no corpo e faz de sabonete

Tira leite, tira leite
bota ele na mão depopis mancha a parede
Tira leite

Tira leite, tira leite
Que issu sacanagem sacanagem.......
 "
885,https://www.letras.mus.br/mc-kapela-mk/filosofia-divina/,Filosofia Divina,Filosofia Divina,MC Kapela," 
Pode falar mal de mim
Você acha que assim tu vai me derrubar? Ah tá!
O que tu quer, eu quero em dobro
Vem que eu tô afim, vaso ruim de quebrar


Me difama na quebrada
Se for falar mal, é isso aí, vai além
Fala mal de mim pra tu
Claro que vai falar mal de você pra alguém

Mas é verdade, quem conhece, sabe
Eu sou do jeito que os bico fala
Cafajeste, milionário e humilde
É que com os bico eu sou mala

Quer ficar me difamando
Pior que depois vem pagar de amigo
Por isso que eu sou arrogante
Ajunto dinheiro e também inimigo

Filosofia de vida divina
Pra mim sócrates é mais sábio
Não falo mal de ninguém
Só sei que que nada sei, isso é temerário

A língua é o chicote no corpo
Então não fale muito, mal aventurado
Acredite só no que tu vê, não no que você escuta
Não seja emocionado

Antes de falar mal, procure saber da razão
Eu sou igual a tu, você é só mais um dentro da multidão
Sou fraco, sou falho, mas me diz aí qual ser que não erra?
O ser imperfeito se julga perfeito e me atira pedra

Antes de falar mal, procure saber da razão
Eu sou igual a tu, você é só mais um dentro da multidão
Sou fraco, sou falho, mas me diz aí qual ser que não erra?
O ser imperfeito se julga perfeito e me atira pedra

O ser imperfeito se julga perfeito e me atira pedra
 "
886,https://www.letras.mus.br/menor-do-chapa/1091645/,Beiramar falo,Beiramar falo,Menor do Chapa," 
Beiramar falou
Osama sou eu
O Celsinho chorou
Uê se fodeu


Beiramar falou
Osama sou eu
O Celsinho chorou
Uê se fodeu

São João, Sampaio
Jacaré, Matriz
Turano mete bala
Minha raiz

Mas muita fé em Deus
Justiça pro meus manos
Árvore Seca, Lins
Tipos colombianos

É que o barato é louco
O processo é lento
Liberdade já (pros)
Irmãos no sofrimento

A guerra é noite dia
Não tem caô
Falett, Fogueteiro
Fé em Deus, Zinco

Beiramar falou
Osama sou eu
O Celsinho chorou
Uê se fodeu (2x)

Porque é nós na pista
e os alemão na crepe
40 ronin
chapa 157
o dono da rua
guerrilha na favela
so g3 2000
é um guin mantelha
 "
887,https://www.letras.mus.br/mc-nego-do-borel/pretinha-vou-te-confessar/,Pretinha Vou Te Confessar,Pretinha Vou Te Confessar,Nego do Borel," 
Pretinha, vou te confessar
Na hora em que me olhou, também olhei
Foi mais de duas horas que eu também fiquei
Te admirando
O som tava ali
O groove tava alto pra gente curtir
As minas cochicharam que eu percebi
Eu percebi que tava me querendo


Só questão de tempo
Só questão de chance
Pra isso acontecer
Virar logo um romance

Seu beijo me conquistou
Penso nele a cada instante
Sorriso contagioso
Alegria viciante

Parece coisa de novela
Um olha pro outro
E, quando vê, já era

Sentado na minha cama
O pensamento vai nela
Que coisa estranha, loucura pampa

Você passava na minha rua
Eu nem te dava bola
Toda simplesinha, quieta, indo pra escola
Cabelo arrumado, sapato fechado
Mas eu sempre soube
Que você tinha um rebolado

Pretinha, vou te confessar
Na hora em que me olhou, também olhei
Foi mais de duas horas que eu também fiquei
Te admirando
O som tava ali
O groove tava alto pra gente curtir
As minas cochicharam que eu percebi
Eu percebi que estava me querendo

E sai pra night toda elegante pra curtir um baile charme
A mina 100% e zero de sucessagem
Quando passa sorridente, é a mais linda da cidade

Olhou pra mim que eu vi
Falou baixinho pra eu não escutar
E fez suspense pra eu imaginar a gente se pegando

Gostoso, aqui tá bom
Essa é da boa, curte a sensação
Que vem da alma, vem do coração
Visão de mano

Vem cá menina, entra na minha vibe
A casa é tua, tira a sua roupa
Fica nua
Que eu te levo pro céu

Eu sou educado
Em algumas horas eu fico safado
Suas amigas comentaram, eu esculacho
Pode vir me amar, meu bem
Eu também garanto que de quieta você não tem nada
Eu adoro o seu estilo abusada
É cheia de encanto

Pretinha, vou te confessar
Na hora em que me olhou, também olhei
Foi mais de duas horas que eu também fiquei
Te admirando
O som tava ali
O groove tava alto pra gente curtir
As minas cochicharam que eu percebi
Eu percebi que tava me querendo

Pretinha, vou te confessar
Na hora em que me olhou, também olhei
Foi mais de duas horas que eu também fiquei
Te admirando
O som tava ali
O groove tava alto pra gente curtir
As minas cochicharam que eu percebi
Eu percebi que estava me querendo
 "
888,https://www.letras.mus.br/mc-menor-da-vg/papel-do-mal/,Papel do Mal (part. MC Pedrinho),Papel do Mal (part. MC Pedrinho),MC Menor da VG," 
Dizem: traz felicidade
E outros dizem que não
Enquanto uns tem muito pouco
Grande minoria esbanja um montão


Chama muito inimigo
Chama amigo à vera
Mas quando o papel acaba
Os amigos somem, pode crê, já era

Sem ele tu não é nada
Com ele tu vira presa
Outros que não obteram
Vão roubar você com toda certeza

Um dia, claro, da caça
E outro do caçador
Olha, tem vários mendigo
Que lá na antiga ele era doutor

Não ajudou o menino
No farol pedindo esmola
Hoje ele é profissional, jogador do seu time
Moleque daora

Um papel só, muito pouco
Muito papel, sempre bom
Olha, o Menor e o Pedrinho
Tá aqui sempre pronto pra passar a visão

Esse é o papel do mal
Esse é o papel do mal
Tô atrás de felicidade, de paz e amor
Depois material

Esse é o papel do mal
Esse é o papel do mal
Cara de um lado, animal do outro
Te apresento ao famoso real

Esse é o papel do mal
Esse é o papel do mal
Tô atrás de felicidade, de paz e amor
Depois material

Esse é o papel do mal
Esse é o papel do mal
Cara de um lado, animal do outro
Te apresento ao famoso real

Tu até tem uma chance
De conhecer uma mulher
Que te goste de verdade
E que te aceite andando a pé

Mas com o papel do mal
Tu tem tudo o que quiser
Carro, comida, cerveja, mansão
Curtição e muita mulher

Com 20 conto no bolso
Só o almoço tu compra
Mas com um milhão na conta
É só McDonald's e comida pronta

Responsável por assaltos
Responsável por reféns
Esse papel paga o crime
Mas paga outro tipo de coisa também

Tu compra seus alimentos
Compra até sua liberdade
Eles fabricam o dinheiro
Mas esquecem de fabricar igualdade

E também eles esquecem
Que no céu não entra dinheiro
Pra passar pelo pedágio de Deus
Tu tem que ser verdadeiro

Tu tem que ser transparente
Nunca egoísta e invejoso
Não ferir o coração
E também não ser ganancioso

Não sei de tudo no mundo
Claro que Deus eu não sou
Mas eu converso com ele
E essa mensagem ele te enviou

Para de ser olho gordo
Que tu só anda pra trás
Quer progressão de verdade?
Esquece dinheiro e corre atrás de paz

Esse é o papel do mal
Esse é o papel do mal
Tô atrás de felicidade, de paz e amor
Depois material

Esse é o papel do mal
Esse é o papel do mal
Cara de um lado, animal do outro
Eu te apresento, é o famoso real

Esse é o papel do mal
Esse é o papel do mal
Tô atrás de felicidade, de paz e amor
Depois material

Esse é o papel do mal
Esse é o papel do mal
Cara de um lado, animal do outro
Eu te apresento, é o famoso real
 "
889,https://www.letras.mus.br/bonde-do-brasil/ta-na-cara/,Tá Na Cara,Tá Na Cara,Bonde do Brasil," 
Me diz aí
Por quanto tempo
Seu coração tá doendo
Eu sei bem


Essa saudade machuca
Eu não aguento mais

Todo mundo sabe
Que a gente nunca se esqueceu
E pela sua última postagem
O seu amor sou eu

E tá na cara
Que a gente foi feito um pro outro
O povo já tá comentando
Que a gente tá junto de novo

E tá na cara
Que a gente foi feito um pro outro
E o mundo já tá comentando
Que a gente tá junto de novo

E tá na cara
Que a gente foi feito um pro outro
O povo já tá comentando
Que a gente tá junto de novo

E tá na cara
Que a gente foi feito um pro outro
E o mundo já tá comentando
Que a gente tá junto de novo
 "
